miRNA ID,donor1 2D,donor2 2D,donor1 3D,donor2 3D,Fold change,p-value
hsa-miR-7151-3p,0.022731247,0.014663371,0.011872907,0.009731233,0.58,
hsa-miR-7151-5p,0.024479804,0.009216976,0.01311336,0.008804449,0.65,
hsa-miR-7152-3p,0.038468264,0.018014999,0.029239248,0.012974977,0.75,
hsa-miR-7152-5p,0.241300927,0.632200762,0.262976024,0.585959222,0.97,
hsa-miR-7153-3p,0.029725476,0.018433952,0.040580532,0.008804449,1.03,
hsa-miR-7153-5p,0.034971149,0.039800578,0.910315252,0.016682113,12.4,
hsa-miR-7154-3p,0.036719706,0.044409066,0.045719551,0.049814643,1.18,
hsa-miR-7154-5p,0.001748557,0.020109766,0.061668232,0.05583874,5.38,
hsa-miR-7155-3p,0.036719706,0.038962671,0.031188531,0.023632994,0.72,
hsa-miR-7155-5p,0.139884595,0.015920231,0.00726551,0.011584801,0.12,
hsa-miR-7156-3p,0.208078335,0.177636265,0.089667027,0.240732159,0.86,
hsa-miR-7156-5p,0.085679315,0.050693368,0.017189134,0.026645042,0.32,
hsa-miR-7157-3p,0.022731247,0.021366626,0.017366341,0.009962929,0.62,
hsa-miR-7157-5p,0.019234132,0.01214965,0.019847247,0.011121409,0.99,
hsa-miR-7158-3p,0.020982689,0.016758138,0.012581737,0.012511585,0.66,
hsa-miR-7158-5p,0.267529288,0.025975114,0.05670642,0.040778499,0.33,
hsa-miR-7159-3p,0.059450953,0.029326742,0.022859776,0.015291937,0.43,
hsa-miR-7159-5p,0.026228362,0.018433952,0.014176605,0.011584801,0.58,
hsa-miR-7160-3p,0.001748557,0.011311743,0.008860378,0.010426321,1.48,
hsa-miR-7160-5p,0.099667774,0.039381625,0.076908082,0.035912882,0.81,
hsa-miR-7161-3p,0.045462493,0.020528719,0.012758945,0.016913809,0.45,
hsa-miR-7161-5p,0.031474034,0.022623487,0.026049512,0.020852641,0.87,
hsa-miR-7162-3p,0.019234132,0.009216976,0.009923624,0.008341057,0.64,
hsa-miR-7162-5p,0.029725476,0.023461393,0.017011926,0.013438369,0.57,
hsa-miR-718,0.127644693,0.079601156,0.027998795,0.074374421,0.49,
hsa-miR-744-3p,0.131141808,0.335162763,0.099413443,0.237488415,0.72,
hsa-miR-744-5p,0.115404791,0.102224643,0.10614733,0.121640408,1.05,
hsa-miR-7515,0.069942298,0.067032553,0.079388988,0.059777572,1.02,
hsa-miR-758-3p,0.040216821,0.059491391,0.057946873,0.037998146,0.96,
hsa-miR-758-5p,0.001748557,0.031840463,0.076022045,0.030352178,3.17,
hsa-miR-759,0.159118727,0.01214965,0.009746416,0.005329008,0.09,
hsa-miR-760,0.192341318,0.181406846,0.106856161,0.150139018,0.69,
hsa-miR-761,0.033222591,0.030583602,0.039162871,0.026413346,1.03,
hsa-miR-762,0.024479804,0.012568604,0.009037586,0.014133457,0.63,
hsa-miR-764,0.052456723,0.045665927,0.017897964,0.02502317,0.44,
hsa-miR-7641,0.164364399,0.065356739,0.159664014,0.094531974,1.11,
hsa-miR-765,0.146878825,0.114793246,0.063440308,0.070435589,0.51,
hsa-miR-766-3p,0.115404791,0.256818467,0.14034839,0.205514365,0.93,
hsa-miR-766-5p,0.118901906,0.13699778,0.157714731,0.060704356,0.85,
hsa-miR-767-3p,0.06819374,0.02178558,0.006379472,0.016218721,0.25,
hsa-miR-767-5p,0.117153348,0.059910344,0.032428984,0.057228916,0.51,
hsa-miR-769-3p,0.159118727,0.249277305,0.199004093,0.230305839,1.05,
hsa-miR-769-5p,0.230809582,0.108089991,0.139107937,0.129518072,0.79,
hsa-miR-770-5p,0.050708166,0.018852905,0.035441513,0.015523633,0.73,
hsa-miR-7702,0.027976919,0.011311743,0.027467172,0.03081557,1.48,
hsa-miR-7703,0.024479804,0.012987557,0.020556077,0.025486562,1.23,
hsa-miR-7704,0.101416332,0.044409066,0.030479701,0.0581557,0.61,
hsa-miR-7705,0.038468264,0.015501278,0.027821587,0.015060241,0.79,
hsa-miR-7706,0.057702396,0.133227198,0.096046499,0.184661724,1.47,
hsa-miR-7843-3p,0.001748557,0.010054883,0.009214793,0.010658017,1.68,
hsa-miR-7843-5p,0.022731247,0.022204533,0.030125286,0.020389249,1.12,
hsa-miR-7844-5p,0.050708166,0.013825464,0.01523985,0.007645968,0.35,
hsa-miR-7845-5p,0.419653786,0.653986342,0.225585228,0.36862836,0.55,
hsa-miR-7846-3p,0.047211051,0.027231975,0.009923624,0.02386469,0.45,
hsa-miR-7847-3p,0.153873055,0.109765805,0.043238645,0.101019462,0.55,
hsa-miR-7848-3p,0.045462493,0.018852905,0.008505963,0.012743281,0.33,
hsa-miR-7849-3p,0.036719706,0.049017554,0.100299481,0.028962002,1.51,
hsa-miR-7850-5p,0.073439412,0.083371737,0.077971328,0.102409639,1.15,
hsa-miR-7851-3p,0.064696625,0.031840463,0.027467172,0.028730306,0.58,
hsa-miR-7852-3p,0.026228362,0.005027441,0.008860378,0.003938832,0.41,
hsa-miR-7853-5p,0.029725476,0.062005111,0.041998192,0.047034291,0.97,
hsa-miR-7854-3p,0.041965379,0.039800578,0.029416455,0.031742354,0.75,
hsa-miR-7855-5p,0.066445183,0.023461393,0.039694494,0.019462465,0.66,
hsa-miR-7856-5p,0.073439412,0.132389292,0.07779412,0.105189991,0.89,
hsa-miR-7973,0.083930757,0.077925342,0.083464762,0.037071362,0.74,
hsa-miR-7974,0.017485574,0.027231975,0.013644982,0.026876738,0.91,
hsa-miR-7975,0.001748557,0.007960116,0.011341284,0.013438369,2.55,
hsa-miR-7976,0.047211051,0.013406511,0.018252379,0.010194625,0.47,
hsa-miR-7977,0.134638923,0.121496502,0.206801226,0.111677479,1.24,
hsa-miR-7978,0.040216821,0.044409066,0.024986266,0.02734013,0.62,
hsa-miR-802,0.090924987,0.036867904,0.673565948,0.475440222,8.99,
hsa-miR-8052,0.050708166,0.018852905,0.019315624,0.025486562,0.64,
hsa-miR-8053,0.083930757,0.040219532,0.028530418,0.023169601,0.42,
hsa-miR-8054,0.073439412,0.028488835,0.152398504,0.18489342,3.31,
hsa-miR-8055,0.059450953,0.105157317,0.052276231,0.078544949,0.79,
hsa-miR-8056,0.087427872,0.066194646,0.034732682,0.043790547,0.51,
hsa-miR-8057,0.033222591,0.010054883,0.008328755,0.003707136,0.28,
hsa-miR-8058,0.027976919,0.016339185,0.044833513,0.011584801,1.27,
hsa-miR-8059,0.127644693,0.044409066,0.032074569,0.013438369,0.26,
hsa-miR-8060,0.160867284,0.059910344,0.078325743,0.113299351,0.87,
hsa-miR-8061,0.031474034,0.015082324,0.017720756,0.009267841,0.58,
hsa-miR-8062,0.033222591,0.019271859,0.016125888,0.010658017,0.51,
hsa-miR-8063,0.134638923,0.379152876,0.38613528,0.443466172,1.61,
hsa-miR-8064,0.393425424,1.169299091,0.512129858,0.758804449,0.81,
hsa-miR-8065,0.115404791,0.066194646,0.138753522,0.05699722,1.08,
hsa-miR-8066,0.047211051,0.04734174,0.048554872,0.043327155,0.97,
hsa-miR-8067,0.020982689,0.011311743,0.031188531,0.005329008,1.13,
hsa-miR-8068,0.040216821,0.019690812,0.014176605,0.011353105,0.43,
hsa-miR-8069,0.131141808,0.051950228,0.089312612,0.127664504,1.19,
hsa-miR-8070,0.043713936,0.015920231,0.013644982,0.00695088,0.35,
hsa-miR-8071,0.108410561,0.283212535,0.099590651,0.198795181,0.76,
hsa-miR-8072,0.15737017,0.139930454,0.040048909,0.132298424,0.58,
hsa-miR-8073,0.054205281,0.052788135,0.025872304,0.043095459,0.64,
hsa-miR-8074,0.089176429,0.033097323,0.020910492,0.039388323,0.49,
hsa-miR-8075,2.141982864,8.101302945,1.35918201,1.83781279,0.31,
hsa-miR-8076,0.029725476,0.007122209,0.010278039,0.006719184,0.46,
hsa-miR-8077,0.041965379,0.02178558,0.025517889,0.016682113,0.66,
hsa-miR-8078,0.190592761,0.01214965,0.021619323,0.016218721,0.19,
hsa-miR-8079,0.027976919,0.018852905,0.009923624,0.012743281,0.48,
hsa-miR-8080,0.041965379,0.011730697,0.018606794,0.008804449,0.51,
hsa-miR-8081,0.083930757,0.054882903,0.025872304,0.031047266,0.41,
hsa-miR-8082,0.059450953,0.021366626,0.041112155,0.016913809,0.72,
hsa-miR-8083,0.239552369,0.628011228,0.352643051,0.374189064,0.84,
hsa-miR-8084,0.027976919,0.007960116,0.01523985,0.011121409,0.73,
hsa-miR-8085,0.043713936,0.015920231,0.018252379,0.027571826,0.77,
hsa-miR-8086,0.033222591,0.020109766,0.018961209,0.012511585,0.59,
hsa-miR-8087,0.122399021,0.028488835,0.039162871,0.025254866,0.43,
hsa-miR-8088,0.139884595,0.966106666,0.262798816,0.602641335,0.78,
hsa-miR-8089,0.15037594,0.049855461,0.021442115,0.02849861,0.25,
hsa-miR-8485,0.045462493,0.007960116,0.008328755,0.007182576,0.29,
hsa-miR-873-3p,0.050708166,0.017596045,0.031542946,0.036839666,1,
hsa-miR-873-5p,0.020982689,0.010473836,0.018429587,0.018535681,1.18,
hsa-miR-874-3p,0.052456723,0.057396623,0.037036381,0.077386469,1.04,
hsa-miR-874-5p,0.078685085,0.033097323,0.018606794,0.018072289,0.33,
hsa-miR-875-3p,0.045462493,0.033516276,0.0210877,0.02849861,0.63,
hsa-miR-875-5p,0.097919217,0.038962671,0.038808456,0.033595922,0.53,
hsa-miR-876-3p,0.001748557,0.011730697,0.013999397,0.007877665,1.62,
hsa-miR-876-5p,0.048959608,0.025137207,0.016657511,0.010658017,0.37,
hsa-miR-877-3p,0.206329778,2.621391763,0.332618596,4.069045412,1.56,
hsa-miR-877-5p,0.055953838,0.069965227,0.039340079,0.032669138,0.57,
hsa-miR-885-3p,0.215072565,0.644350413,0.426361397,0.870018536,1.51,
hsa-miR-885-5p,0.104913446,0.093845574,0.048909287,0.060009268,0.55,
hsa-miR-887-3p,0.440636475,0.843772257,0.159132392,0.276413346,0.34,
hsa-miR-887-5p,0.017485574,0.083371737,0.131665219,0.132993513,2.62,
hsa-miR-888-3p,0.029725476,0.024718254,0.062908685,0.012279889,1.38,
hsa-miR-888-5p,0.040216821,0.022623487,0.028176003,0.022242817,0.8,
hsa-miR-889-3p,0.033222591,0.022204533,0.088780989,0.054680259,2.59,
hsa-miR-889-5p,0.146878825,0.242155097,0.082578724,0.112604263,0.5,
hsa-miR-890,0.022731247,0.019690812,0.009392001,0.012743281,0.52,
hsa-miR-891a-3p,0.041965379,0.014244417,0.016480303,0.011353105,0.5,
hsa-miR-891a-5p,0.096170659,0.124010222,0.053162269,0.050973123,0.47,
hsa-miR-891b,0.001748557,0.009216976,0.016657511,0.008804449,2.32,
hsa-miR-892a,0.031474034,0.012987557,0.008328755,0.006255792,0.33,
hsa-miR-892b,0.173107187,1.214546064,0.594354167,1.829703429,1.75,
hsa-miR-892c-3p,0.036719706,0.017596045,0.007619925,0.010889713,0.34,
hsa-miR-892c-5p,0.022731247,0.015501278,0.017366341,0.007645968,0.65,
hsa-miR-9-3p,0.055953838,0.018852905,0.04075774,0.011816497,0.7,
hsa-miR-9-5p,0.043713936,0.17470359,0.115539331,0.265523633,1.74,
hsa-miR-920,0.027976919,0.065356739,0.017011926,0.052363299,0.74,
hsa-miR-921,0.038468264,0.032259416,0.028176003,0.022242817,0.71,
hsa-miR-922,0.057702396,0.014244417,0.012936152,0.008341057,0.3,
hsa-miR-924,0.017485574,0.000418953,0.007088303,0.00695088,0.78,
hsa-miR-92a-1-5p,0.162615842,0.063680925,0.078325743,0.045644115,0.55,
hsa-miR-92a-2-5p,0.020982689,0.015501278,0.032960607,0.012974977,1.26,
hsa-miR-92a-3p,10.94596958,11.48477104,7.623114955,8.597775718,0.72,
hsa-miR-92b-3p,0.545549921,0.417696594,1.201290071,1.140176089,2.43,
hsa-miR-92b-5p,0.171358629,0.058653484,0.119615105,0.15407785,1.19,
hsa-miR-93-3p,0.057702396,0.085047551,0.055111552,0.064179796,0.84,
hsa-miR-93-5p,2.832663053,3.130001257,0.840495472,2.114689527,0.5,
hsa-miR-933,0.118901906,0.045246973,0.041112155,0.049582947,0.55,
hsa-miR-934,0.027976919,0.04608488,0.042707023,0.036144578,1.06,
hsa-miR-935,0.085679315,0.046922787,0.034023852,0.041241891,0.57,
hsa-miR-936,0.139884595,0.117306967,0.046605589,0.065801668,0.44,
hsa-miR-937-3p,0.050708166,0.021366626,0.019847247,0.028730306,0.67,
hsa-miR-937-5p,0.031474034,0.025975114,0.060782194,0.108433735,2.95,
hsa-miR-938,0.040216821,0.064099879,0.048377665,0.045412419,0.9,
hsa-miR-939-3p,0.020982689,0.020528719,0.008860378,0.012279889,0.51,
hsa-miR-939-5p,0.071690855,0.086304412,0.040048909,0.088739574,0.82,
hsa-miR-940,0.047211051,0.017596045,0.00797434,0.011816497,0.31,
hsa-miR-941,0.033222591,0.021366626,0.035264305,0.033364226,1.26,
hsa-miR-942-3p,0.055953838,0.023880347,0.026581134,0.014133457,0.51,
hsa-miR-942-5p,0.001748557,0.015082324,0.014885435,0.013670065,1.7,
hsa-miR-943,0.062948068,0.056558716,0.033315022,0.035217794,0.57,
hsa-miR-944,0.103164889,0.067451506,0.051567401,0.056302132,0.63,
hsa-miR-95-3p,0.064696625,0.050693368,0.0632631,0.072752549,1.18,
hsa-miR-95-5p,0.027976919,0.016339185,0.013467775,0.012279889,0.58,
hsa-miR-9500,0.076936527,0.038543718,0.046073966,0.031510658,0.67,
hsa-miR-96-3p,0.001748557,0.005027441,0.003721359,0.004170528,1.16,
hsa-miR-96-5p,0.001748557,0.009635929,0.009392001,0.00695088,1.44,
hsa-miR-98-3p,0.155621612,0.140349407,0.038276834,0.041010195,0.27,
hsa-miR-98-5p,0.480853296,0.361556831,0.280342365,0.27618165,0.66,
hsa-miR-99a-3p,0.125896136,0.063680925,0.06184544,0.040315107,0.54,
hsa-miR-99a-5p,1.542227662,2.147136453,3.382360759,3.179564411,1.78,
hsa-miR-99b-3p,0.073439412,0.03519209,0.211054208,0.163809082,3.45,
hsa-miR-99b-5p,1.495016611,1.491055344,4.619801173,3.942539388,2.87,
